risk_budget,method,seed,mean_success,ci95_success,mean_utility,ci95_utility,mean_fixed_risk_utility,ci95_fixed_risk_utility,mean_coverage,ci95_coverage,mean_risk_score,ci95_risk_score,mean_precondition_violation,ci95_precondition_violation,mean_damage_rate,ci95_damage_rate,mean_irreversible_commitment,ci95_irreversible_commitment,mean_wasted_action,ci95_wasted_action,groups
0.042,oracle_contact_outcome_planner,8,0.69375,0.047723,0.666751,0.048325,0.540374,0.075832,0.8,0.088207,0.038439,0.001108,0.021524,0.001794,0.034015,0.0012,0.042339,0.00155,0.048992,0.001407,80
0.042,oracle_contact_outcome_planner,9,0.677083,0.039131,0.648893,0.039406,0.497709,0.072276,0.7625,0.093841,0.038767,0.001054,0.022189,0.001679,0.034327,0.001205,0.042853,0.001496,0.04935,0.001517,80
0.042,oracle_hybrid_contact_planner,0,0.7,0.047353,0.687268,0.047777,0.687268,0.047777,1.0,0.0,0.034004,0.000857,0.01435,0.001287,0.031539,0.001056,0.038546,0.001296,0.044422,0.001386,80
0.042,oracle_hybrid_contact_planner,1,0.704167,0.043087,0.691473,0.043411,0.691473,0.043411,1.0,0.0,0.033595,0.000785,0.013537,0.001399,0.03122,0.000969,0.037569,0.001284,0.045081,0.001112,80
0.042,oracle_hybrid_contact_planner,2,0.677083,0.044387,0.663794,0.044403,0.663794,0.044403,1.0,0.0,0.033953,0.000702,0.013636,0.001335,0.031811,0.00095,0.038112,0.001192,0.045552,0.001054,80
0.042,oracle_hybrid_contact_planner,3,0.71875,0.043329,0.706121,0.043671,0.706121,0.043671,1.0,0.0,0.033567,0.00072,0.012581,0.001384,0.032016,0.000969,0.037607,0.001214,0.045417,0.001154,80
0.042,oracle_hybrid_contact_planner,4,0.7125,0.04149,0.698855,0.041734,0.692645,0.045046,0.9875,0.0245,0.034169,0.000734,0.013975,0.001429,0.032165,0.001026,0.03885,0.0013,0.045142,0.00105,80
0.042,oracle_hybrid_contact_planner,5,0.691667,0.041945,0.678088,0.041919,0.667698,0.045231,0.9875,0.0245,0.034123,0.000738,0.015115,0.001424,0.03125,0.001022,0.038232,0.001243,0.045561,0.001129,80
0.042,oracle_hybrid_contact_planner,6,0.7,0.036936,0.68668,0.037047,0.676357,0.040876,0.9875,0.0245,0.033871,0.000743,0.014195,0.00136,0.031189,0.000931,0.03875,0.001076,0.044718,0.001241,80
0.042,oracle_hybrid_contact_planner,7,0.677083,0.039131,0.663953,0.039625,0.663953,0.039625,1.0,0.0,0.033756,0.000738,0.01344,0.001215,0.031834,0.000952,0.037678,0.00123,0.045512,0.001192,80
0.042,oracle_hybrid_contact_planner,8,0.697917,0.041129,0.684749,0.041351,0.684749,0.041351,1.0,0.0,0.034008,0.00073,0.014565,0.001297,0.031439,0.000829,0.038093,0.001192,0.044884,0.001205,80
0.042,oracle_hybrid_contact_planner,9,0.664583,0.044063,0.651133,0.044412,0.651133,0.044412,1.0,0.0,0.034019,0.000746,0.014813,0.001417,0.031296,0.001051,0.038053,0.001186,0.044989,0.00103,80
