ablation,task,regime,split,seed,episodes,success,success_probability,precondition_violation,belief_ece,recovery_success,damage_rate,wasted_action,intervention_cost,data_efficiency_proxy
minus_recovery_affordance_graph,peg_assembly,nominal,combined_stress,3,84,0.5476,0.5539,0.0307,0.068,0.3983,0.0418,0.0485,0.1811,0.5068
minus_recovery_affordance_graph,peg_assembly,nominal,combined_stress,4,84,0.5119,0.5548,0.0318,0.0635,0.3864,0.0389,0.0528,0.1811,0.5141
minus_recovery_affordance_graph,peg_assembly,nominal,combined_stress,5,84,0.6548,0.553,0.0292,0.0642,0.3916,0.0461,0.0531,0.1811,0.5123
minus_recovery_affordance_graph,peg_assembly,nominal,combined_stress,6,84,0.5238,0.5743,0.0363,0.0619,0.3894,0.0437,0.0621,0.1811,0.5074
minus_recovery_affordance_graph,peg_assembly,hidden_friction,combined_stress,0,84,0.5476,0.4982,0.0963,0.0864,0.3889,0.0477,0.0795,0.1948,0.513
minus_recovery_affordance_graph,peg_assembly,hidden_friction,combined_stress,1,84,0.5476,0.5039,0.0986,0.082,0.3906,0.0504,0.0817,0.1948,0.5068
minus_recovery_affordance_graph,peg_assembly,hidden_friction,combined_stress,2,84,0.4881,0.5067,0.1048,0.0858,0.3918,0.0503,0.0748,0.1948,0.5081
minus_recovery_affordance_graph,peg_assembly,hidden_friction,combined_stress,3,84,0.3929,0.5029,0.0993,0.082,0.3871,0.0408,0.0759,0.1948,0.518
minus_recovery_affordance_graph,peg_assembly,hidden_friction,combined_stress,4,84,0.5119,0.5008,0.1005,0.085,0.3943,0.0484,0.0821,0.1948,0.514
minus_recovery_affordance_graph,peg_assembly,hidden_friction,combined_stress,5,84,0.4524,0.4938,0.1055,0.0784,0.3893,0.0499,0.0811,0.1948,0.5161
minus_recovery_affordance_graph,peg_assembly,hidden_friction,combined_stress,6,84,0.5119,0.5107,0.1003,0.0868,0.3907,0.0493,0.0886,0.1948,0.5028
minus_recovery_affordance_graph,peg_assembly,pose_ambiguity,combined_stress,0,84,0.4643,0.509,0.0916,0.0865,0.3778,0.0573,0.0873,0.1957,0.5059
minus_recovery_affordance_graph,peg_assembly,pose_ambiguity,combined_stress,1,84,0.4643,0.5012,0.0893,0.0877,0.3814,0.0562,0.082,0.1957,0.5023
minus_recovery_affordance_graph,peg_assembly,pose_ambiguity,combined_stress,2,84,0.5595,0.5135,0.0839,0.0816,0.3735,0.0476,0.0848,0.1957,0.5028
minus_recovery_affordance_graph,peg_assembly,pose_ambiguity,combined_stress,3,84,0.5238,0.5216,0.0839,0.0801,0.397,0.045,0.0846,0.1957,0.5079
minus_recovery_affordance_graph,peg_assembly,pose_ambiguity,combined_stress,4,84,0.619,0.5161,0.0834,0.0825,0.377,0.0544,0.0823,0.1957,0.497
minus_recovery_affordance_graph,peg_assembly,pose_ambiguity,combined_stress,5,84,0.4405,0.5082,0.0929,0.0878,0.3871,0.0574,0.0729,0.1957,0.5164
minus_recovery_affordance_graph,peg_assembly,pose_ambiguity,combined_stress,6,84,0.5119,0.5121,0.0833,0.0775,0.4098,0.0517,0.0854,0.1957,0.5122
minus_recovery_affordance_graph,peg_assembly,compliance_ambiguity,combined_stress,0,84,0.4643,0.4962,0.108,0.0833,0.3866,0.0556,0.0944,0.1966,0.5127
minus_recovery_affordance_graph,peg_assembly,compliance_ambiguity,combined_stress,1,84,0.5595,0.4903,0.1093,0.0885,0.3888,0.0621,0.1005,0.1966,0.5045
minus_recovery_affordance_graph,peg_assembly,compliance_ambiguity,combined_stress,2,84,0.5,0.5035,0.106,0.0919,0.3851,0.0626,0.1015,0.1966,0.5043
minus_recovery_affordance_graph,peg_assembly,compliance_ambiguity,combined_stress,3,84,0.5714,0.4876,0.1054,0.0888,0.3752,0.0593,0.1056,0.1966,0.5124
minus_recovery_affordance_graph,peg_assembly,compliance_ambiguity,combined_stress,4,84,0.5119,0.4955,0.1076,0.0776,0.3951,0.0685,0.1041,0.1966,0.513
minus_recovery_affordance_graph,peg_assembly,compliance_ambiguity,combined_stress,5,84,0.5,0.4883,0.1072,0.0888,0.3998,0.0576,0.1019,0.1966,0.5123
minus_recovery_affordance_graph,peg_assembly,compliance_ambiguity,combined_stress,6,84,0.4643,0.4908,0.1062,0.0846,0.3922,0.057,0.103,0.1966,0.5261
minus_recovery_affordance_graph,peg_assembly,jamming_ambiguity,combined_stress,0,84,0.5357,0.4724,0.1303,0.079,0.3769,0.0574,0.1139,0.1971,0.5034
minus_recovery_affordance_graph,peg_assembly,jamming_ambiguity,combined_stress,1,84,0.4762,0.4865,0.1337,0.0915,0.3991,0.0509,0.1144,0.1971,0.5216
minus_recovery_affordance_graph,peg_assembly,jamming_ambiguity,combined_stress,2,84,0.4762,0.4696,0.1265,0.0865,0.3913,0.0687,0.1182,0.1971,0.5035
minus_recovery_affordance_graph,peg_assembly,jamming_ambiguity,combined_stress,3,84,0.4524,0.4711,0.1252,0.0821,0.3755,0.0618,0.1136,0.1971,0.5155
minus_recovery_affordance_graph,peg_assembly,jamming_ambiguity,combined_stress,4,84,0.4048,0.4731,0.1255,0.0889,0.3828,0.0652,0.1076,0.1971,0.5177
minus_recovery_affordance_graph,peg_assembly,jamming_ambiguity,combined_stress,5,84,0.381,0.4675,0.1222,0.0865,0.3882,0.0571,0.111,0.1971,0.5007
minus_recovery_affordance_graph,peg_assembly,jamming_ambiguity,combined_stress,6,84,0.5238,0.4733,0.1349,0.0872,0.3844,0.0581,0.1195,0.1971,0.5139
minus_recovery_affordance_graph,peg_assembly,release_uncertainty,combined_stress,0,84,0.5,0.5001,0.0895,0.0859,0.3743,0.0625,0.1251,0.1962,0.5167
minus_recovery_affordance_graph,peg_assembly,release_uncertainty,combined_stress,1,84,0.4405,0.4831,0.0898,0.0832,0.3975,0.0584,0.1216,0.1962,0.5077
minus_recovery_affordance_graph,peg_assembly,release_uncertainty,combined_stress,2,84,0.4881,0.4965,0.0877,0.0848,0.3766,0.0653,0.1304,0.1962,0.5065
minus_recovery_affordance_graph,peg_assembly,release_uncertainty,combined_stress,3,84,0.5595,0.5098,0.0839,0.0846,0.3832,0.0608,0.1266,0.1962,0.5126
minus_recovery_affordance_graph,peg_assembly,release_uncertainty,combined_stress,4,84,0.5714,0.4975,0.0871,0.0825,0.3586,0.0586,0.1221,0.1962,0.5102
minus_recovery_affordance_graph,peg_assembly,release_uncertainty,combined_stress,5,84,0.5833,0.5077,0.0789,0.0809,0.3907,0.0607,0.1217,0.1962,0.5201
minus_recovery_affordance_graph,peg_assembly,release_uncertainty,combined_stress,6,84,0.4286,0.4858,0.0845,0.0909,0.3733,0.0624,0.123,0.1962,0.5082
minus_recovery_affordance_graph,peg_assembly,combined_contact_uncertainty,combined_stress,0,84,0.4762,0.433,0.1466,0.0933,0.3718,0.0682,0.1255,0.1999,0.4998
minus_recovery_affordance_graph,peg_assembly,combined_contact_uncertainty,combined_stress,1,84,0.3095,0.4555,0.1566,0.088,0.3883,0.0633,0.1347,0.1999,0.5086
minus_recovery_affordance_graph,peg_assembly,combined_contact_uncertainty,combined_stress,2,84,0.4167,0.4481,0.1558,0.0922,0.3774,0.0685,0.1408,0.1999,0.5116
minus_recovery_affordance_graph,peg_assembly,combined_contact_uncertainty,combined_stress,3,84,0.4643,0.4513,0.1525,0.0905,0.3868,0.0684,0.1389,0.1999,0.5066
minus_recovery_affordance_graph,peg_assembly,combined_contact_uncertainty,combined_stress,4,84,0.3929,0.4495,0.1458,0.0883,0.3858,0.0617,0.1347,0.1999,0.5012
minus_recovery_affordance_graph,peg_assembly,combined_contact_uncertainty,combined_stress,5,84,0.4405,0.4538,0.1486,0.0851,0.3972,0.0704,0.1382,0.1999,0.5226
minus_recovery_affordance_graph,peg_assembly,combined_contact_uncertainty,combined_stress,6,84,0.4643,0.4553,0.1545,0.0955,0.3889,0.0731,0.141,0.1999,0.5132
minus_recovery_affordance_graph,drawer_retrieval,nominal,combined_stress,0,84,0.5833,0.5736,0.0352,0.0639,0.3994,0.0487,0.0537,0.1811,0.5211
minus_recovery_affordance_graph,drawer_retrieval,nominal,combined_stress,1,84,0.5952,0.5771,0.0183,0.0589,0.3856,0.0452,0.0451,0.1811,0.5085
minus_recovery_affordance_graph,drawer_retrieval,nominal,combined_stress,2,84,0.6071,0.5934,0.0329,0.0651,0.3832,0.0354,0.052,0.1811,0.5169
minus_recovery_affordance_graph,drawer_retrieval,nominal,combined_stress,3,84,0.631,0.5623,0.0284,0.0591,0.3907,0.0353,0.045,0.1811,0.5091
minus_recovery_affordance_graph,drawer_retrieval,nominal,combined_stress,4,84,0.631,0.5684,0.0263,0.0584,0.3967,0.0443,0.0486,0.1811,0.5098
minus_recovery_affordance_graph,drawer_retrieval,nominal,combined_stress,5,84,0.619,0.5715,0.0317,0.0594,0.3846,0.047,0.0532,0.1811,0.5136
minus_recovery_affordance_graph,drawer_retrieval,nominal,combined_stress,6,84,0.631,0.5719,0.0409,0.0636,0.3873,0.0378,0.0433,0.1811,0.5155
minus_recovery_affordance_graph,drawer_retrieval,hidden_friction,combined_stress,0,84,0.5238,0.5261,0.0865,0.0764,0.3766,0.047,0.0763,0.1948,0.5248
minus_recovery_affordance_graph,drawer_retrieval,hidden_friction,combined_stress,1,84,0.4524,0.5258,0.0927,0.0809,0.3885,0.0479,0.0754,0.1948,0.519
minus_recovery_affordance_graph,drawer_retrieval,hidden_friction,combined_stress,2,84,0.5476,0.5185,0.0919,0.0791,0.3802,0.0472,0.0841,0.1948,0.5253
minus_recovery_affordance_graph,drawer_retrieval,hidden_friction,combined_stress,3,84,0.5357,0.5396,0.0963,0.0824,0.3714,0.0512,0.0809,0.1948,0.5179
minus_recovery_affordance_graph,drawer_retrieval,hidden_friction,combined_stress,4,84,0.619,0.5196,0.0938,0.0809,0.3976,0.0443,0.0792,0.1948,0.5093
minus_recovery_affordance_graph,drawer_retrieval,hidden_friction,combined_stress,5,84,0.5,0.5136,0.0758,0.0908,0.3674,0.0515,0.0822,0.1948,0.5188
minus_recovery_affordance_graph,drawer_retrieval,hidden_friction,combined_stress,6,84,0.5357,0.5273,0.089,0.0807,0.3816,0.0536,0.0757,0.1948,0.5076
minus_recovery_affordance_graph,drawer_retrieval,pose_ambiguity,combined_stress,0,84,0.6071,0.5355,0.0871,0.0843,0.3963,0.0488,0.074,0.1957,0.5048
minus_recovery_affordance_graph,drawer_retrieval,pose_ambiguity,combined_stress,1,84,0.4881,0.5284,0.0827,0.0894,0.376,0.0525,0.088,0.1957,0.5267
minus_recovery_affordance_graph,drawer_retrieval,pose_ambiguity,combined_stress,2,84,0.5357,0.5209,0.081,0.0793,0.3765,0.046,0.0882,0.1957,0.5086
minus_recovery_affordance_graph,drawer_retrieval,pose_ambiguity,combined_stress,3,84,0.5,0.5282,0.0814,0.0796,0.3998,0.0525,0.0903,0.1957,0.5161
minus_recovery_affordance_graph,drawer_retrieval,pose_ambiguity,combined_stress,4,84,0.4524,0.5392,0.0725,0.0908,0.3867,0.0439,0.0832,0.1957,0.5087
minus_recovery_affordance_graph,drawer_retrieval,pose_ambiguity,combined_stress,5,84,0.5238,0.5398,0.0897,0.0827,0.4015,0.0436,0.0925,0.1957,0.5071
minus_recovery_affordance_graph,drawer_retrieval,pose_ambiguity,combined_stress,6,84,0.4881,0.5283,0.0734,0.0826,0.4165,0.0482,0.0885,0.1957,0.5162
minus_recovery_affordance_graph,drawer_retrieval,compliance_ambiguity,combined_stress,0,84,0.5,0.5076,0.087,0.0853,0.3918,0.0465,0.0898,0.1966,0.5139
minus_recovery_affordance_graph,drawer_retrieval,compliance_ambiguity,combined_stress,1,84,0.4405,0.5182,0.104,0.0827,0.389,0.0562,0.1027,0.1966,0.5259
minus_recovery_affordance_graph,drawer_retrieval,compliance_ambiguity,combined_stress,2,84,0.4048,0.5201,0.091,0.0818,0.3943,0.055,0.0946,0.1966,0.5168
minus_recovery_affordance_graph,drawer_retrieval,compliance_ambiguity,combined_stress,3,84,0.4881,0.511,0.093,0.0827,0.4076,0.0592,0.0948,0.1966,0.5199
minus_recovery_affordance_graph,drawer_retrieval,compliance_ambiguity,combined_stress,4,84,0.5119,0.5096,0.0891,0.0905,0.3855,0.0534,0.0978,0.1966,0.5235
minus_recovery_affordance_graph,drawer_retrieval,compliance_ambiguity,combined_stress,5,84,0.5952,0.5134,0.0919,0.0936,0.377,0.048,0.1055,0.1966,0.5138
minus_recovery_affordance_graph,drawer_retrieval,compliance_ambiguity,combined_stress,6,84,0.5238,0.5038,0.0922,0.085,0.3877,0.0507,0.0936,0.1966,0.506
minus_recovery_affordance_graph,drawer_retrieval,jamming_ambiguity,combined_stress,0,84,0.5357,0.5044,0.1195,0.0842,0.3941,0.0532,0.1099,0.1971,0.5183
minus_recovery_affordance_graph,drawer_retrieval,jamming_ambiguity,combined_stress,1,84,0.4643,0.4956,0.1207,0.0894,0.3992,0.0554,0.1078,0.1971,0.5073
minus_recovery_affordance_graph,drawer_retrieval,jamming_ambiguity,combined_stress,2,84,0.4524,0.4993,0.1203,0.0873,0.3861,0.0697,0.1091,0.1971,0.5215
minus_recovery_affordance_graph,drawer_retrieval,jamming_ambiguity,combined_stress,3,84,0.4762,0.5035,0.1221,0.0849,0.403,0.0539,0.1111,0.1971,0.5255
minus_recovery_affordance_graph,drawer_retrieval,jamming_ambiguity,combined_stress,4,84,0.5595,0.505,0.1148,0.0909,0.3893,0.0519,0.1146,0.1971,0.4997
minus_recovery_affordance_graph,drawer_retrieval,jamming_ambiguity,combined_stress,5,84,0.5,0.4939,0.1112,0.0881,0.3728,0.0598,0.1047,0.1971,0.5159
minus_recovery_affordance_graph,drawer_retrieval,jamming_ambiguity,combined_stress,6,84,0.4524,0.5011,0.1154,0.0866,0.3892,0.0584,0.1088,0.1971,0.5174
minus_recovery_affordance_graph,drawer_retrieval,release_uncertainty,combined_stress,0,84,0.4286,0.5215,0.0754,0.0838,0.3908,0.0489,0.1222,0.1962,0.5186
minus_recovery_affordance_graph,drawer_retrieval,release_uncertainty,combined_stress,1,84,0.5476,0.5179,0.0789,0.0895,0.4034,0.0518,0.1188,0.1962,0.5033
minus_recovery_affordance_graph,drawer_retrieval,release_uncertainty,combined_stress,2,84,0.5357,0.5176,0.0842,0.0807,0.3698,0.0551,0.1244,0.1962,0.5136
minus_recovery_affordance_graph,drawer_retrieval,release_uncertainty,combined_stress,3,84,0.4881,0.519,0.0748,0.0904,0.3749,0.056,0.1198,0.1962,0.5203
minus_recovery_affordance_graph,drawer_retrieval,release_uncertainty,combined_stress,4,84,0.5,0.5129,0.0786,0.0828,0.3802,0.056,0.1206,0.1962,0.5141
minus_recovery_affordance_graph,drawer_retrieval,release_uncertainty,combined_stress,5,84,0.5476,0.5268,0.0771,0.092,0.3759,0.057,0.1256,0.1962,0.5198
minus_recovery_affordance_graph,drawer_retrieval,release_uncertainty,combined_stress,6,84,0.5595,0.519,0.073,0.0859,0.3901,0.0529,0.1213,0.1962,0.5119
minus_recovery_affordance_graph,drawer_retrieval,combined_contact_uncertainty,combined_stress,0,84,0.5595,0.4759,0.1262,0.0891,0.3864,0.0568,0.1313,0.1999,0.5027
minus_recovery_affordance_graph,drawer_retrieval,combined_contact_uncertainty,combined_stress,1,84,0.4048,0.4658,0.1295,0.1065,0.3673,0.0546,0.134,0.1999,0.498
minus_recovery_affordance_graph,drawer_retrieval,combined_contact_uncertainty,combined_stress,2,84,0.4048,0.4706,0.138,0.0902,0.3748,0.0589,0.1352,0.1999,0.5116
minus_recovery_affordance_graph,drawer_retrieval,combined_contact_uncertainty,combined_stress,3,84,0.5476,0.4727,0.1346,0.093,0.3762,0.0542,0.1395,0.1999,0.5087
minus_recovery_affordance_graph,drawer_retrieval,combined_contact_uncertainty,combined_stress,4,84,0.4286,0.4708,0.1356,0.0957,0.3814,0.0595,0.1361,0.1999,0.5123
minus_recovery_affordance_graph,drawer_retrieval,combined_contact_uncertainty,combined_stress,5,84,0.4643,0.4668,0.1267,0.0959,0.3743,0.062,0.1355,0.1999,0.5183
minus_recovery_affordance_graph,drawer_retrieval,combined_contact_uncertainty,combined_stress,6,84,0.5357,0.4797,0.1331,0.0838,0.4098,0.0604,0.1282,0.1999,0.499
minus_recovery_affordance_graph,cable_routing,nominal,combined_stress,0,84,0.6429,0.5625,0.0297,0.0664,0.4,0.0383,0.051,0.1811,0.5046
minus_recovery_affordance_graph,cable_routing,nominal,combined_stress,1,84,0.5595,0.554,0.0339,0.0559,0.4042,0.037,0.0472,0.1811,0.5087
minus_recovery_affordance_graph,cable_routing,nominal,combined_stress,2,84,0.5,0.5527,0.0304,0.0554,0.3878,0.0433,0.0486,0.1811,0.5141
minus_recovery_affordance_graph,cable_routing,nominal,combined_stress,3,84,0.5833,0.5541,0.0406,0.0547,0.4032,0.0448,0.0568,0.1811,0.5066
minus_recovery_affordance_graph,cable_routing,nominal,combined_stress,4,84,0.619,0.5591,0.0295,0.0649,0.4006,0.0467,0.053,0.1811,0.5044
minus_recovery_affordance_graph,cable_routing,nominal,combined_stress,5,84,0.5714,0.5607,0.0341,0.0692,0.394,0.0445,0.0546,0.1811,0.524
minus_recovery_affordance_graph,cable_routing,nominal,combined_stress,6,84,0.5,0.5613,0.028,0.0649,0.3997,0.0348,0.0596,0.1811,0.5156
minus_recovery_affordance_graph,cable_routing,hidden_friction,combined_stress,0,84,0.5238,0.512,0.1018,0.0816,0.3922,0.0529,0.0896,0.1948,0.5063
minus_recovery_affordance_graph,cable_routing,hidden_friction,combined_stress,1,84,0.6429,0.4982,0.096,0.0753,0.387,0.0489,0.0832,0.1948,0.509
minus_recovery_affordance_graph,cable_routing,hidden_friction,combined_stress,2,84,0.4762,0.511,0.0881,0.0843,0.3867,0.053,0.0807,0.1948,0.5015
minus_recovery_affordance_graph,cable_routing,hidden_friction,combined_stress,3,84,0.5357,0.5066,0.0992,0.0756,0.3912,0.0577,0.0811,0.1948,0.5127
minus_recovery_affordance_graph,cable_routing,hidden_friction,combined_stress,4,84,0.5,0.5137,0.0914,0.0846,0.3794,0.0527,0.084,0.1948,0.4959
minus_recovery_affordance_graph,cable_routing,hidden_friction,combined_stress,5,84,0.4167,0.502,0.0944,0.0785,0.3782,0.0546,0.08,0.1948,0.5198
minus_recovery_affordance_graph,cable_routing,hidden_friction,combined_stress,6,84,0.3333,0.4996,0.0958,0.0844,0.3902,0.0413,0.0818,0.1948,0.5215
minus_recovery_affordance_graph,cable_routing,pose_ambiguity,combined_stress,0,84,0.631,0.517,0.0864,0.0854,0.3877,0.0512,0.0956,0.1957,0.5085
minus_recovery_affordance_graph,cable_routing,pose_ambiguity,combined_stress,1,84,0.6071,0.5165,0.0851,0.0788,0.3878,0.056,0.0907,0.1957,0.503
minus_recovery_affordance_graph,cable_routing,pose_ambiguity,combined_stress,2,84,0.4881,0.503,0.0832,0.0802,0.4104,0.0488,0.0898,0.1957,0.5148
minus_recovery_affordance_graph,cable_routing,pose_ambiguity,combined_stress,3,84,0.5595,0.5171,0.0865,0.0867,0.3772,0.0462,0.0858,0.1957,0.5059
minus_recovery_affordance_graph,cable_routing,pose_ambiguity,combined_stress,4,84,0.4524,0.5125,0.0889,0.0848,0.4045,0.0549,0.0912,0.1957,0.5074
minus_recovery_affordance_graph,cable_routing,pose_ambiguity,combined_stress,5,84,0.4524,0.507,0.0824,0.0866,0.393,0.0522,0.0898,0.1957,0.5148
minus_recovery_affordance_graph,cable_routing,pose_ambiguity,combined_stress,6,84,0.4881,0.5129,0.0859,0.0854,0.3891,0.0481,0.0884,0.1957,0.492
minus_recovery_affordance_graph,cable_routing,compliance_ambiguity,combined_stress,0,84,0.4881,0.4904,0.1012,0.0913,0.3896,0.0538,0.1058,0.1966,0.5252
minus_recovery_affordance_graph,cable_routing,compliance_ambiguity,combined_stress,1,84,0.5833,0.5028,0.105,0.0835,0.3976,0.0626,0.11,0.1966,0.5005
minus_recovery_affordance_graph,cable_routing,compliance_ambiguity,combined_stress,2,84,0.5357,0.4917,0.0968,0.0857,0.404,0.0571,0.1007,0.1966,0.5047
minus_recovery_affordance_graph,cable_routing,compliance_ambiguity,combined_stress,3,84,0.5,0.4968,0.1032,0.0884,0.3814,0.0579,0.1088,0.1966,0.5047
minus_recovery_affordance_graph,cable_routing,compliance_ambiguity,combined_stress,4,84,0.4643,0.4934,0.0961,0.0911,0.404,0.0527,0.092,0.1966,0.5047
minus_recovery_affordance_graph,cable_routing,compliance_ambiguity,combined_stress,5,84,0.5357,0.4793,0.1076,0.0838,0.3845,0.0487,0.0992,0.1966,0.5133
minus_recovery_affordance_graph,cable_routing,compliance_ambiguity,combined_stress,6,84,0.619,0.4932,0.1007,0.0847,0.3805,0.0572,0.1066,0.1966,0.5295
minus_recovery_affordance_graph,cable_routing,jamming_ambiguity,combined_stress,0,84,0.4286,0.4751,0.1201,0.088,0.3931,0.0515,0.108,0.1971,0.5227
minus_recovery_affordance_graph,cable_routing,jamming_ambiguity,combined_stress,1,84,0.4167,0.4796,0.1285,0.0914,0.3943,0.0593,0.106,0.1971,0.5116
minus_recovery_affordance_graph,cable_routing,jamming_ambiguity,combined_stress,2,84,0.3929,0.4669,0.1242,0.0832,0.403,0.0556,0.1021,0.1971,0.5126
minus_recovery_affordance_graph,cable_routing,jamming_ambiguity,combined_stress,3,84,0.369,0.4814,0.1224,0.0896,0.3855,0.0628,0.1054,0.1971,0.5029
minus_recovery_affordance_graph,cable_routing,jamming_ambiguity,combined_stress,4,84,0.5,0.4724,0.1356,0.0965,0.3934,0.0641,0.0981,0.1971,0.5097
minus_recovery_affordance_graph,cable_routing,jamming_ambiguity,combined_stress,5,84,0.3452,0.4808,0.1269,0.0862,0.3826,0.0608,0.1028,0.1971,0.5081
minus_recovery_affordance_graph,cable_routing,jamming_ambiguity,combined_stress,6,84,0.4048,0.4677,0.1247,0.0771,0.3973,0.0571,0.1009,0.1971,0.5153
minus_recovery_affordance_graph,cable_routing,release_uncertainty,combined_stress,0,84,0.5119,0.4944,0.0752,0.0876,0.3815,0.051,0.1162,0.1962,0.5031
minus_recovery_affordance_graph,cable_routing,release_uncertainty,combined_stress,1,84,0.4405,0.5004,0.0838,0.0914,0.3968,0.057,0.1147,0.1962,0.5326
minus_recovery_affordance_graph,cable_routing,release_uncertainty,combined_stress,2,84,0.5833,0.5143,0.0806,0.0906,0.3918,0.0518,0.1115,0.1962,0.5189
minus_recovery_affordance_graph,cable_routing,release_uncertainty,combined_stress,3,84,0.4881,0.4935,0.0777,0.0853,0.3841,0.0579,0.1224,0.1962,0.5035
minus_recovery_affordance_graph,cable_routing,release_uncertainty,combined_stress,4,84,0.4881,0.498,0.069,0.0811,0.3929,0.0585,0.128,0.1962,0.5122
minus_recovery_affordance_graph,cable_routing,release_uncertainty,combined_stress,5,84,0.4881,0.5018,0.07,0.0935,0.3685,0.0634,0.1224,0.1962,0.5176
minus_recovery_affordance_graph,cable_routing,release_uncertainty,combined_stress,6,84,0.4524,0.4981,0.0865,0.0857,0.403,0.0604,0.1258,0.1962,0.5025
minus_recovery_affordance_graph,cable_routing,combined_contact_uncertainty,combined_stress,0,84,0.4048,0.4531,0.1433,0.0886,0.3975,0.0613,0.1441,0.1999,0.5053
minus_recovery_affordance_graph,cable_routing,combined_contact_uncertainty,combined_stress,1,84,0.4643,0.4509,0.1359,0.0905,0.3956,0.0657,0.1228,0.1999,0.5086
