method,split,seed,mean_success,ci95_success,mean_utility,ci95_utility,mean_precondition_violation,ci95_precondition_violation,mean_belief_ece,ci95_belief_ece,mean_branch_entropy_error,ci95_branch_entropy_error,mean_recovery_success,ci95_recovery_success,mean_damage_rate,ci95_damage_rate,mean_wasted_action,ci95_wasted_action,mean_intervention_cost,ci95_intervention_cost,mean_probe_overhead,ci95_probe_overhead,mean_irreversible_commitment,ci95_irreversible_commitment,mean_plan_depth_blowup,ci95_plan_depth_blowup,mean_regret_to_oracle,ci95_regret_to_oracle,groups
contact_belief_branch_audit_v5,probe_latency,4,0.679167,0.043399,0.67004,0.043522,0.012664,0.001832,0.022732,0.001542,0.052903,0.001271,0.57809,0.002638,0.023984,0.001232,0.043732,0.001597,0.21804,0.001043,0.046186,0.0,0.031024,0.00152,0.04054,0.001286,0.095833,0.038448,80
contact_belief_branch_audit_v5,probe_latency,5,0.664583,0.048094,0.655081,0.048278,0.012999,0.001669,0.022901,0.0013,0.052279,0.00131,0.579021,0.002741,0.024332,0.001171,0.044068,0.00165,0.21804,0.001043,0.046186,0.0,0.031415,0.001597,0.040551,0.001149,0.141667,0.038591,80
contact_belief_branch_audit_v5,probe_latency,6,0.64375,0.041801,0.633545,0.041446,0.013333,0.001786,0.023208,0.001411,0.053002,0.001135,0.577496,0.002914,0.024116,0.001113,0.043508,0.001783,0.21804,0.001043,0.046186,0.0,0.032587,0.001576,0.041149,0.001301,0.13125,0.039282,80
contact_belief_branch_audit_v5,probe_latency,7,0.627083,0.040779,0.61718,0.041098,0.013593,0.001654,0.023427,0.001362,0.052574,0.001355,0.578746,0.002328,0.023766,0.001193,0.043967,0.001707,0.21804,0.001043,0.046186,0.0,0.032184,0.001682,0.040718,0.001357,0.152083,0.04433,80
contact_belief_branch_audit_v5,probe_latency,8,0.666667,0.042306,0.656182,0.04275,0.014416,0.001763,0.022924,0.001503,0.052312,0.001354,0.577919,0.002883,0.024018,0.001132,0.044376,0.001633,0.21804,0.001043,0.046186,0.0,0.031768,0.00158,0.040354,0.001334,0.125,0.037884,80
contact_belief_branch_audit_v5,probe_latency,9,0.670833,0.046842,0.660439,0.047753,0.013703,0.001717,0.02298,0.001403,0.053324,0.001081,0.578103,0.002692,0.024196,0.001147,0.044937,0.001694,0.21804,0.001043,0.046186,0.0,0.032215,0.001641,0.039368,0.00139,0.139583,0.04592,80
contact_belief_branch_audit_v5,sensor_dropout,0,0.6375,0.041814,0.621914,0.041642,0.017287,0.001889,0.028105,0.001691,0.058525,0.001438,0.574732,0.003224,0.024282,0.001103,0.047693,0.001683,0.217135,0.001234,0.040598,0.0,0.032681,0.001413,0.044047,0.001381,0.147917,0.042701,80
contact_belief_branch_audit_v5,sensor_dropout,1,0.63125,0.038412,0.615802,0.038505,0.018638,0.002215,0.028625,0.00171,0.058831,0.001436,0.57528,0.003079,0.023943,0.001119,0.046189,0.001776,0.217135,0.001234,0.040598,0.0,0.031638,0.001754,0.044526,0.001332,0.154167,0.038006,80
contact_belief_branch_audit_v5,sensor_dropout,2,0.652083,0.043172,0.637129,0.043633,0.017459,0.002015,0.027396,0.001703,0.059374,0.001461,0.575342,0.002839,0.024141,0.001107,0.046178,0.001832,0.217135,0.001234,0.040598,0.0,0.031888,0.001787,0.04499,0.001379,0.16875,0.042898,80
contact_belief_branch_audit_v5,sensor_dropout,3,0.677083,0.038258,0.662495,0.038682,0.016824,0.00215,0.028493,0.001668,0.059244,0.001356,0.575657,0.002919,0.024813,0.001183,0.045731,0.001815,0.217135,0.001234,0.040598,0.0,0.031336,0.001766,0.044437,0.001198,0.116667,0.034575,80
contact_belief_branch_audit_v5,sensor_dropout,4,0.664583,0.037433,0.649639,0.037876,0.017106,0.001949,0.027948,0.001492,0.059123,0.001427,0.575487,0.002815,0.024739,0.001093,0.045756,0.00184,0.217135,0.001234,0.040598,0.0,0.032412,0.001532,0.044412,0.00127,0.10625,0.031425,80
contact_belief_branch_audit_v5,sensor_dropout,5,0.729167,0.039998,0.714447,0.04021,0.016956,0.002039,0.028138,0.001536,0.058987,0.001395,0.573809,0.002684,0.023649,0.00107,0.046679,0.001833,0.217135,0.001234,0.040598,0.0,0.031531,0.001553,0.044484,0.001303,0.083333,0.030196,80
contact_belief_branch_audit_v5,sensor_dropout,6,0.633333,0.044027,0.618016,0.044994,0.0177,0.00201,0.028951,0.001573,0.058874,0.00164,0.576831,0.003072,0.024255,0.001077,0.046607,0.001833,0.217135,0.001234,0.040598,0.0,0.031956,0.001584,0.045524,0.001376,0.147917,0.038544,80
contact_belief_branch_audit_v5,sensor_dropout,7,0.695833,0.037559,0.681455,0.037532,0.018269,0.002021,0.028212,0.001743,0.059078,0.00146,0.575083,0.002988,0.02318,0.001158,0.044785,0.00178,0.217135,0.001234,0.040598,0.0,0.031783,0.001602,0.044393,0.001282,0.09375,0.029542,80
contact_belief_branch_audit_v5,sensor_dropout,8,0.627083,0.043581,0.611608,0.043854,0.018236,0.002074,0.028702,0.001538,0.059297,0.001346,0.576354,0.002846,0.023441,0.001182,0.047343,0.00163,0.217135,0.001234,0.040598,0.0,0.032049,0.001641,0.044952,0.001377,0.166667,0.045386,80
contact_belief_branch_audit_v5,sensor_dropout,9,0.61875,0.047988,0.603612,0.047888,0.017648,0.001998,0.028535,0.001664,0.059635,0.001492,0.574147,0.002729,0.023745,0.001116,0.046045,0.001625,0.217135,0.001234,0.040598,0.0,0.031786,0.00163,0.044852,0.001404,0.154167,0.043786,80
contact_belief_branch_audit_v5,heldout_combined_contact_uncertainty,0,0.63125,0.047457,0.613704,0.048049,0.01873,0.00216,0.025319,0.001708,0.056845,0.001415,0.575314,0.003021,0.025584,0.001136,0.045871,0.001857,0.223011,0.001189,0.044707,0.0,0.033992,0.001793,0.043624,0.001485,0.15625,0.041232,80
contact_belief_branch_audit_v5,heldout_combined_contact_uncertainty,1,0.633333,0.043642,0.615456,0.043709,0.018032,0.002162,0.026316,0.001574,0.057309,0.001363,0.575256,0.002905,0.025755,0.00125,0.047404,0.002131,0.223011,0.001189,0.044707,0.0,0.03386,0.001754,0.043242,0.001311,0.1375,0.040998,80
contact_belief_branch_audit_v5,heldout_combined_contact_uncertainty,2,0.641667,0.044294,0.623459,0.044573,0.018987,0.002135,0.025527,0.001595,0.056756,0.001353,0.574651,0.002604,0.025549,0.001182,0.047225,0.001881,0.223011,0.001189,0.044707,0.0,0.033866,0.001792,0.043415,0.001548,0.1375,0.038885,80
contact_belief_branch_audit_v5,heldout_combined_contact_uncertainty,3,0.629167,0.045748,0.611233,0.045511,0.018916,0.002193,0.025273,0.001391,0.057104,0.001523,0.577554,0.003229,0.02584,0.001108,0.047579,0.001906,0.223011,0.001189,0.044707,0.0,0.033756,0.00194,0.043447,0.001299,0.15625,0.045884,80
contact_belief_branch_audit_v5,heldout_combined_contact_uncertainty,4,0.625,0.042106,0.607836,0.042644,0.017991,0.00209,0.026432,0.001403,0.056629,0.001304,0.575925,0.002806,0.024423,0.001024,0.047315,0.001717,0.223011,0.001189,0.044707,0.0,0.034444,0.001897,0.043382,0.001376,0.158333,0.043448,80
contact_belief_branch_audit_v5,heldout_combined_contact_uncertainty,5,0.629167,0.044627,0.61229,0.044284,0.018414,0.002188,0.025827,0.001713,0.057008,0.001294,0.577124,0.003056,0.025123,0.001087,0.046242,0.001853,0.223011,0.001189,0.044707,0.0,0.033003,0.001626,0.044062,0.001436,0.147917,0.042303,80
contact_belief_branch_audit_v5,heldout_combined_contact_uncertainty,6,0.6375,0.040166,0.619838,0.040644,0.019003,0.002058,0.026195,0.001645,0.056928,0.001477,0.574636,0.002814,0.02475,0.001081,0.046803,0.001833,0.223011,0.001189,0.044707,0.0,0.033495,0.001776,0.043353,0.001573,0.1375,0.039317,80
contact_belief_branch_audit_v5,heldout_combined_contact_uncertainty,7,0.635417,0.041538,0.617119,0.042611,0.019528,0.002158,0.026488,0.001625,0.056941,0.001452,0.575586,0.002954,0.025593,0.001269,0.04653,0.001688,0.223011,0.001189,0.044707,0.0,0.033604,0.001825,0.043907,0.001559,0.10625,0.036404,80
contact_belief_branch_audit_v5,heldout_combined_contact_uncertainty,8,0.610417,0.044615,0.593003,0.044883,0.018204,0.002064,0.025891,0.001583,0.057167,0.001334,0.576973,0.003093,0.025869,0.000996,0.046378,0.001733,0.223011,0.001189,0.044707,0.0,0.033993,0.001935,0.043629,0.001319,0.15625,0.042839,80
contact_belief_branch_audit_v5,heldout_combined_contact_uncertainty,9,0.627083,0.043967,0.609925,0.043893,0.017528,0.001978,0.025442,0.001624,0.056471,0.001445,0.574509,0.002808,0.025037,0.001191,0.046975,0.001794,0.223011,0.001189,0.044707,0.0,0.034689,0.001741,0.042927,0.00138,0.133333,0.039584,80
oracle_contact_outcome_planner,nominal,0,0.697917,0.041129,0.69105,0.041204,0.014577,0.001232,0.038784,0.001116,0.056838,0.001081,0.582835,0.00283,0.030415,0.000884,0.044622,0.001122,0.169839,0.000697,0.028605,0.0,0.037131,0.001185,0.044553,0.000883,0.127083,0.039942,80
oracle_contact_outcome_planner,nominal,1,0.697917,0.041129,0.690948,0.041448,0.014666,0.001376,0.039078,0.000995,0.05627,0.000985,0.583816,0.002611,0.030662,0.000914,0.044632,0.001152,0.169839,0.000697,0.028605,0.0,0.036791,0.001135,0.045577,0.000977,0.133333,0.038283,80
oracle_contact_outcome_planner,nominal,2,0.739583,0.045328,0.731888,0.045444,0.015498,0.001489,0.038536,0.00101,0.056427,0.000893,0.585207,0.002217,0.031264,0.001013,0.045319,0.001304,0.169839,0.000697,0.028605,0.0,0.036877,0.001203,0.045506,0.00084,0.13125,0.039282,80
oracle_contact_outcome_planner,nominal,3,0.720833,0.04417,0.714318,0.044256,0.013679,0.001328,0.038933,0.001022,0.056885,0.00099,0.586115,0.002447,0.031495,0.001017,0.044096,0.001149,0.169839,0.000697,0.028605,0.0,0.037464,0.001179,0.045674,0.000906,0.110417,0.035796,80
oracle_contact_outcome_planner,nominal,4,0.716667,0.039155,0.709316,0.0393,0.014418,0.001311,0.038697,0.000975,0.056453,0.001006,0.582317,0.002496,0.030585,0.000906,0.044759,0.001231,0.169839,0.000697,0.028605,0.0,0.037223,0.001077,0.04637,0.000962,0.1125,0.032757,80
oracle_contact_outcome_planner,nominal,5,0.725,0.034915,0.717076,0.035143,0.014753,0.001446,0.039513,0.000993,0.056572,0.000988,0.583687,0.002412,0.031235,0.001059,0.045524,0.001318,0.169839,0.000697,0.028605,0.0,0.037303,0.001123,0.045795,0.000971,0.095833,0.028335,80
oracle_contact_outcome_planner,nominal,6,0.733333,0.039669,0.726257,0.039635,0.014177,0.00132,0.03831,0.000978,0.056324,0.001013,0.584552,0.002459,0.031047,0.000915,0.045439,0.001247,0.169839,0.000697,0.028605,0.0,0.037094,0.001244,0.045718,0.000773,0.10625,0.032482,80
oracle_contact_outcome_planner,nominal,7,0.729167,0.035526,0.722292,0.035778,0.014777,0.001196,0.038624,0.001095,0.055744,0.000959,0.583779,0.002567,0.030546,0.001031,0.044656,0.0013,0.169839,0.000697,0.028605,0.0,0.036697,0.001097,0.045741,0.000859,0.0875,0.031816,80
oracle_contact_outcome_planner,nominal,8,0.716667,0.040844,0.709352,0.041073,0.014375,0.001264,0.039646,0.000937,0.056235,0.001125,0.585376,0.002758,0.031732,0.001063,0.045319,0.001166,0.169839,0.000697,0.028605,0.0,0.036802,0.001197,0.045173,0.000877,0.120833,0.034367,80
oracle_contact_outcome_planner,nominal,9,0.725,0.042742,0.717915,0.04285,0.013765,0.001456,0.039613,0.001027,0.056489,0.000936,0.582641,0.002338,0.031144,0.001076,0.04466,0.001168,0.169839,0.000697,0.028605,0.0,0.037179,0.001098,0.045385,0.001049,0.1375,0.037107,80
oracle_contact_outcome_planner,seen_shift,0,0.697917,0.036796,0.684877,0.03674,0.016771,0.001573,0.04041,0.001022,0.059355,0.000922,0.582061,0.002808,0.031392,0.000954,0.046269,0.001144,0.180017,0.000872,0.030972,0.0,0.038836,0.001047,0.047341,0.001006,0.110417,0.033856,80
oracle_contact_outcome_planner,seen_shift,1,0.70625,0.038214,0.693576,0.038436,0.015788,0.001586,0.040879,0.001021,0.05885,0.000999,0.581723,0.002595,0.031428,0.000912,0.046235,0.001211,0.180017,0.000872,0.030972,0.0,0.038399,0.001162,0.048429,0.001035,0.102083,0.03413,80
oracle_contact_outcome_planner,seen_shift,2,0.702083,0.040551,0.688918,0.040699,0.015664,0.001384,0.041281,0.000877,0.058869,0.001041,0.580821,0.002467,0.032474,0.000877,0.046606,0.001382,0.180017,0.000872,0.030972,0.0,0.038286,0.001195,0.047123,0.000951,0.13125,0.038849,80
oracle_contact_outcome_planner,seen_shift,3,0.695833,0.038885,0.682283,0.039305,0.016494,0.001521,0.040585,0.000941,0.059469,0.001018,0.580418,0.002883,0.032201,0.001102,0.046097,0.001209,0.180017,0.000872,0.030972,0.0,0.039123,0.001093,0.046993,0.001051,0.139583,0.038741,80
oracle_contact_outcome_planner,seen_shift,4,0.720833,0.039317,0.707387,0.039572,0.01791,0.001359,0.040476,0.001146,0.05834,0.00099,0.580255,0.002675,0.031577,0.001231,0.045858,0.001236,0.180017,0.000872,0.030972,0.0,0.038082,0.001241,0.046603,0.001021,0.09375,0.037138,80
oracle_contact_outcome_planner,seen_shift,5,0.716667,0.040008,0.70287,0.040258,0.017344,0.001475,0.040769,0.001108,0.058469,0.00098,0.581399,0.002893,0.031565,0.000928,0.046962,0.001333,0.180017,0.000872,0.030972,0.0,0.039328,0.001191,0.046959,0.000954,0.091667,0.030695,80
oracle_contact_outcome_planner,seen_shift,6,0.725,0.035396,0.711903,0.035305,0.01691,0.001325,0.040903,0.001103,0.058411,0.000971,0.583242,0.002435,0.032055,0.000956,0.046027,0.001262,0.180017,0.000872,0.030972,0.0,0.039008,0.001214,0.047055,0.000967,0.085417,0.029628,80
oracle_contact_outcome_planner,seen_shift,7,0.670833,0.039402,0.65769,0.039525,0.017534,0.001449,0.040188,0.00104,0.059116,0.001135,0.582748,0.002363,0.031302,0.001042,0.045679,0.001317,0.180017,0.000872,0.030972,0.0,0.039262,0.001151,0.047339,0.000935,0.16875,0.042502,80
oracle_contact_outcome_planner,seen_shift,8,0.677083,0.038697,0.663444,0.039365,0.016873,0.001384,0.039925,0.001001,0.059445,0.000935,0.582108,0.002577,0.031988,0.000938,0.0471,0.001265,0.180017,0.000872,0.030972,0.0,0.039123,0.001322,0.047004,0.001045,0.135417,0.036334,80
oracle_contact_outcome_planner,seen_shift,9,0.65625,0.03956,0.6422,0.039286,0.017869,0.001461,0.040846,0.001018,0.059453,0.000927,0.581592,0.002724,0.032057,0.000961,0.046309,0.001278,0.180017,0.000872,0.030972,0.0,0.038789,0.001095,0.046975,0.00104,0.127083,0.034499,80
oracle_contact_outcome_planner,unseen_object,0,0.729167,0.039998,0.711562,0.040088,0.019075,0.001505,0.042116,0.000944,0.060866,0.000925,0.580683,0.00229,0.032126,0.001065,0.047815,0.001225,0.185507,0.000964,0.032742,0.0,0.039663,0.001333,0.048656,0.001031,0.083333,0.029056,80
oracle_contact_outcome_planner,unseen_object,1,0.677083,0.039985,0.660268,0.03978,0.018588,0.001682,0.041575,0.001047,0.060231,0.000983,0.581368,0.002856,0.03221,0.001159,0.047063,0.001383,0.185507,0.000964,0.032742,0.0,0.039711,0.001237,0.048448,0.000973,0.133333,0.037391,80
oracle_contact_outcome_planner,unseen_object,2,0.7,0.042465,0.682158,0.042438,0.019119,0.001464,0.041552,0.001198,0.060706,0.001099,0.579884,0.002549,0.032156,0.000929,0.048684,0.001148,0.185507,0.000964,0.032742,0.0,0.039284,0.001375,0.048388,0.000998,0.1,0.033685,80
oracle_contact_outcome_planner,unseen_object,3,0.702083,0.036148,0.684131,0.036308,0.019044,0.001538,0.04172,0.001073,0.06068,0.001132,0.579732,0.002617,0.033157,0.001013,0.047291,0.001281,0.185507,0.000964,0.032742,0.0,0.039581,0.001326,0.048523,0.001128,0.1125,0.036649,80
oracle_contact_outcome_planner,unseen_object,4,0.710417,0.038434,0.69246,0.038771,0.018822,0.001431,0.042307,0.001224,0.060283,0.001182,0.578445,0.00265,0.032936,0.000996,0.047484,0.001336,0.185507,0.000964,0.032742,0.0,0.039558,0.001424,0.048172,0.001011,0.089583,0.028435,80
oracle_contact_outcome_planner,unseen_object,5,0.6375,0.046042,0.62056,0.046042,0.019004,0.001651,0.041334,0.001175,0.060053,0.001113,0.58068,0.002694,0.031814,0.000947,0.047944,0.001354,0.185507,0.000964,0.032742,0.0,0.038749,0.001308,0.048313,0.000915,0.129167,0.040668,80
oracle_contact_outcome_planner,unseen_object,6,0.68125,0.037747,0.664873,0.037722,0.017744,0.001555,0.041516,0.001054,0.060631,0.001089,0.580016,0.002729,0.03204,0.00096,0.04672,0.001438,0.185507,0.000964,0.032742,0.0,0.039745,0.001136,0.048235,0.001015,0.104167,0.03255,80
oracle_contact_outcome_planner,unseen_object,7,0.6875,0.036465,0.669777,0.036577,0.018659,0.001549,0.041448,0.000972,0.060819,0.001068,0.58102,0.00275,0.032297,0.001039,0.048483,0.001316,0.185507,0.000964,0.032742,0.0,0.040001,0.001386,0.049032,0.000995,0.125,0.035586,80
oracle_contact_outcome_planner,unseen_object,8,0.66875,0.0417,0.650986,0.041569,0.019361,0.001694,0.04179,0.000923,0.059966,0.001047,0.578904,0.002744,0.031876,0.000885,0.048059,0.001365,0.185507,0.000964,0.032742,0.0,0.039297,0.001298,0.048587,0.001111,0.120833,0.038971,80
oracle_contact_outcome_planner,unseen_object,9,0.689583,0.041801,0.671571,0.042196,0.019197,0.001665,0.041677,0.001115,0.059613,0.001028,0.579529,0.002875,0.032668,0.000803,0.048359,0.001532,0.185507,0.000964,0.032742,0.0,0.039402,0.001292,0.048441,0.001083,0.104167,0.033572,80
oracle_contact_outcome_planner,unseen_contact,0,0.666667,0.042306,0.647497,0.042616,0.019542,0.001737,0.042104,0.001249,0.061435,0.001071,0.580605,0.002806,0.032603,0.001029,0.047693,0.001369,0.189582,0.001045,0.033958,0.0,0.039627,0.001187,0.049295,0.000924,0.147917,0.038103,80
oracle_contact_outcome_planner,unseen_contact,1,0.716667,0.042861,0.697147,0.042941,0.019243,0.001544,0.043092,0.001149,0.061526,0.001125,0.578023,0.002547,0.03238,0.001119,0.047316,0.001238,0.189582,0.001045,0.033958,0.0,0.04003,0.001255,0.049651,0.000992,0.0875,0.034367,80
oracle_contact_outcome_planner,unseen_contact,2,0.685417,0.043484,0.665803,0.043254,0.018873,0.00163,0.041742,0.00118,0.06203,0.001197,0.578483,0.002593,0.03291,0.001118,0.047879,0.001549,0.189582,0.001045,0.033958,0.0,0.040068,0.001291,0.049714,0.000996,0.135417,0.036334,80
oracle_contact_outcome_planner,unseen_contact,3,0.691667,0.043136,0.671932,0.04365,0.020034,0.001488,0.042491,0.000961,0.061004,0.00106,0.581192,0.00284,0.033632,0.001043,0.046942,0.001277,0.189582,0.001045,0.033958,0.0,0.03994,0.001252,0.049614,0.001085,0.110417,0.033856,80
oracle_contact_outcome_planner,unseen_contact,4,0.69375,0.039174,0.674149,0.039479,0.019502,0.001719,0.042202,0.001133,0.061693,0.001089,0.580536,0.002438,0.033833,0.001169,0.04695,0.001247,0.189582,0.001045,0.033958,0.0,0.039319,0.001337,0.049932,0.001004,0.097917,0.027066,80
oracle_contact_outcome_planner,unseen_contact,5,0.664583,0.043678,0.644732,0.043443,0.020256,0.001549,0.04177,0.001094,0.062185,0.001059,0.579569,0.002746,0.032852,0.000979,0.047494,0.001087,0.189582,0.001045,0.033958,0.0,0.039831,0.001441,0.0491,0.001139,0.110417,0.032326,80
oracle_contact_outcome_planner,unseen_contact,6,0.670833,0.043477,0.651326,0.043888,0.019631,0.001709,0.042278,0.001059,0.060728,0.000984,0.580062,0.002744,0.033068,0.000978,0.047365,0.001335,0.189582,0.001045,0.033958,0.0,0.039863,0.001413,0.04968,0.001129,0.135417,0.035866,80
oracle_contact_outcome_planner,unseen_contact,7,0.654167,0.045303,0.633903,0.045829,0.020148,0.001519,0.042213,0.001154,0.061568,0.001183,0.576804,0.002645,0.032758,0.000939,0.047514,0.001302,0.189582,0.001045,0.033958,0.0,0.039708,0.001364,0.049535,0.001026,0.127083,0.034499,80
oracle_contact_outcome_planner,unseen_contact,8,0.660417,0.041273,0.640529,0.041609,0.019314,0.001501,0.041859,0.001239,0.061727,0.000973,0.578506,0.003032,0.033281,0.001033,0.048265,0.001485,0.189582,0.001045,0.033958,0.0,0.039499,0.001293,0.049166,0.001088,0.135417,0.034912,80
oracle_contact_outcome_planner,unseen_contact,9,0.635417,0.042343,0.616206,0.042448,0.019742,0.001476,0.042202,0.001107,0.061342,0.000949,0.578853,0.002407,0.032598,0.00111,0.04686,0.001373,0.189582,0.001045,0.033958,0.0,0.039186,0.001433,0.049548,0.001175,0.139583,0.036031,80
oracle_contact_outcome_planner,unseen_compliance,0,0.685417,0.044634,0.665966,0.044958,0.018312,0.001532,0.042654,0.001053,0.061777,0.001114,0.578519,0.002897,0.033112,0.001176,0.046637,0.001394,0.19087,0.001039,0.034661,0.0,0.040379,0.001424,0.04973,0.001096,0.09375,0.033303,80
oracle_contact_outcome_planner,unseen_compliance,1,0.672917,0.039603,0.65392,0.039597,0.017697,0.001559,0.042553,0.001164,0.061264,0.001057,0.580558,0.002507,0.032884,0.001078,0.048297,0.001344,0.19087,0.001039,0.034661,0.0,0.0402,0.001422,0.049111,0.001077,0.108333,0.034428,80
oracle_contact_outcome_planner,unseen_compliance,2,0.65,0.04294,0.630008,0.043368,0.018422,0.001675,0.042731,0.00121,0.061902,0.001105,0.578776,0.00282,0.032918,0.00116,0.048676,0.001313,0.19087,0.001039,0.034661,0.0,0.039795,0.001255,0.049829,0.000976,0.13125,0.037523,80
oracle_contact_outcome_planner,unseen_compliance,3,0.683333,0.041337,0.662703,0.041358,0.019656,0.001633,0.043129,0.001063,0.060673,0.001046,0.578761,0.002733,0.033204,0.001054,0.047986,0.001389,0.19087,0.001039,0.034661,0.0,0.041058,0.001427,0.048957,0.001058,0.104167,0.030405,80
oracle_contact_outcome_planner,unseen_compliance,4,0.683333,0.040093,0.66332,0.040372,0.018674,0.001511,0.042516,0.000988,0.061613,0.001086,0.577942,0.002932,0.032739,0.00107,0.048076,0.001242,0.19087,0.001039,0.034661,0.0,0.040676,0.001287,0.049217,0.001089,0.1125,0.031172,80
oracle_contact_outcome_planner,unseen_compliance,5,0.658333,0.047531,0.638273,0.04747,0.019186,0.00164,0.042384,0.001189,0.060456,0.001067,0.581388,0.002849,0.033935,0.001129,0.047963,0.001254,0.19087,0.001039,0.034661,0.0,0.040554,0.001369,0.04913,0.00098,0.135417,0.039879,80
oracle_contact_outcome_planner,unseen_compliance,6,0.65,0.043331,0.629836,0.04333,0.018435,0.001673,0.042453,0.001001,0.06122,0.001038,0.579554,0.002492,0.034212,0.000978,0.047918,0.001268,0.19087,0.001039,0.034661,0.0,0.040523,0.001458,0.049084,0.001105,0.127083,0.036404,80
oracle_contact_outcome_planner,unseen_compliance,7,0.71875,0.036566,0.699088,0.036882,0.017619,0.00165,0.042622,0.001283,0.060766,0.001003,0.579299,0.00303,0.033822,0.001128,0.047944,0.001458,0.19087,0.001039,0.034661,0.0,0.040475,0.00139,0.049724,0.001106,0.089583,0.031264,80
oracle_contact_outcome_planner,unseen_compliance,8,0.685417,0.043094,0.665743,0.04336,0.018086,0.001513,0.042193,0.001046,0.061056,0.001046,0.578842,0.002517,0.032903,0.001278,0.048268,0.001166,0.19087,0.001039,0.034661,0.0,0.040504,0.001219,0.049885,0.00116,0.10625,0.036865,80
oracle_contact_outcome_planner,unseen_compliance,9,0.66875,0.043678,0.648319,0.044058,0.018613,0.0015,0.041812,0.001152,0.06173,0.001101,0.577406,0.002533,0.033404,0.000976,0.048556,0.001452,0.19087,0.001039,0.034661,0.0,0.0403,0.00123,0.049371,0.001016,0.129167,0.038536,80
oracle_contact_outcome_planner,probe_latency,0,0.691667,0.044294,0.670519,0.044499,0.018476,0.001571,0.042886,0.001083,0.061904,0.000996,0.579691,0.002588,0.033057,0.000914,0.046825,0.00128,0.195816,0.001053,0.041932,0.0,0.040432,0.001448,0.049573,0.001059,0.116667,0.035538,80
oracle_contact_outcome_planner,probe_latency,1,0.675,0.042266,0.653361,0.042612,0.01872,0.001575,0.042592,0.000915,0.061476,0.001136,0.579207,0.002623,0.033064,0.001108,0.047901,0.001299,0.195816,0.001053,0.041932,0.0,0.040501,0.00137,0.049356,0.001123,0.11875,0.039066,80
oracle_contact_outcome_planner,probe_latency,2,0.6625,0.044247,0.641298,0.044428,0.01924,0.001623,0.041253,0.001191,0.061549,0.001069,0.580211,0.002597,0.033243,0.000929,0.046804,0.001214,0.195816,0.001053,0.041932,0.0,0.040036,0.00139,0.049567,0.001172,0.141667,0.03815,80
oracle_contact_outcome_planner,probe_latency,3,0.666667,0.046851,0.644993,0.046872,0.018676,0.00167,0.042433,0.000915,0.061517,0.001027,0.579176,0.002411,0.032621,0.001134,0.048315,0.001288,0.195816,0.001053,0.041932,0.0,0.040848,0.001393,0.049583,0.001074,0.125,0.039627,80
oracle_contact_outcome_planner,probe_latency,4,0.68125,0.041983,0.658951,0.041958,0.019317,0.001658,0.04156,0.001164,0.061516,0.001023,0.576572,0.002692,0.032499,0.000964,0.048635,0.001513,0.195816,0.001053,0.041932,0.0,0.040428,0.001408,0.049601,0.00101,0.075,0.033332,80
oracle_contact_outcome_planner,probe_latency,5,0.689583,0.041801,0.667078,0.041568,0.018669,0.001607,0.042095,0.000989,0.060968,0.000991,0.576736,0.002826,0.032918,0.00101,0.049497,0.001183,0.195816,0.001053,0.041932,0.0,0.040733,0.001443,0.049529,0.001008,0.116667,0.038722,80
oracle_contact_outcome_planner,probe_latency,6,0.65,0.039669,0.627892,0.039731,0.019801,0.001756,0.042002,0.001138,0.061495,0.001169,0.580766,0.003052,0.032724,0.000968,0.048062,0.001305,0.195816,0.001053,0.041932,0.0,0.041329,0.001535,0.049843,0.001237,0.125,0.037884,80
oracle_contact_outcome_planner,probe_latency,7,0.639583,0.043659,0.617791,0.04392,0.019477,0.001607,0.042485,0.00113,0.06102,0.001131,0.580336,0.003138,0.033244,0.001144,0.048109,0.00131,0.195816,0.001053,0.041932,0.0,0.039813,0.001246,0.049446,0.001009,0.14375,0.037992,80
oracle_contact_outcome_planner,probe_latency,8,0.666667,0.0415,0.644664,0.041412,0.018652,0.001577,0.042363,0.001262,0.060861,0.001071,0.579391,0.002562,0.033557,0.000994,0.0489,0.001345,0.195816,0.001053,0.041932,0.0,0.040095,0.00126,0.049546,0.001079,0.133333,0.036476,80
oracle_contact_outcome_planner,probe_latency,9,0.689583,0.045291,0.666893,0.045056,0.01981,0.001576,0.042479,0.001109,0.061245,0.001133,0.579014,0.00284,0.033338,0.001155,0.048705,0.001289,0.195816,0.001053,0.041932,0.0,0.040552,0.001259,0.049456,0.001176,0.139583,0.040446,80
oracle_contact_outcome_planner,sensor_dropout,0,0.683333,0.047067,0.657802,0.046834,0.021519,0.001812,0.045751,0.001406,0.065191,0.001171,0.575307,0.002812,0.0326,0.000966,0.049297,0.001506,0.196456,0.001245,0.038287,0.0,0.040763,0.001369,0.05303,0.000985,0.129167,0.038536,80
oracle_contact_outcome_planner,sensor_dropout,1,0.716667,0.040428,0.690252,0.040538,0.02178,0.001697,0.046043,0.001329,0.065405,0.001265,0.574309,0.002982,0.033277,0.000979,0.049526,0.001282,0.196456,0.001245,0.038287,0.0,0.040996,0.001241,0.053138,0.00109,0.097917,0.033732,80
