stress_level,method,seed,mean_success,ci95_success,mean_utility,ci95_utility,mean_precondition_violation,ci95_precondition_violation,mean_belief_ece,ci95_belief_ece,mean_branch_entropy_error,ci95_branch_entropy_error,mean_recovery_success,ci95_recovery_success,mean_damage_rate,ci95_damage_rate,mean_wasted_action,ci95_wasted_action,mean_intervention_cost,ci95_intervention_cost,mean_probe_overhead,ci95_probe_overhead,mean_irreversible_commitment,ci95_irreversible_commitment,mean_plan_depth_blowup,ci95_plan_depth_blowup,groups
0.333333,contingent_pomdp_tamp,3,0.5625,0.047344,0.419662,0.048855,0.088974,0.005167,0.085919,0.003523,0.096067,0.002825,0.43157,0.002479,0.050498,0.002002,0.084891,0.003729,0.276656,0.000792,0.034965,0.0,0.058254,0.00284,0.079155,0.002646,80
0.333333,contingent_pomdp_tamp,4,0.554167,0.043399,0.411232,0.046258,0.089925,0.005277,0.085965,0.003681,0.096522,0.002782,0.43241,0.002706,0.049918,0.001948,0.083945,0.003922,0.276656,0.000792,0.034965,0.0,0.059159,0.003019,0.079352,0.002769,80
0.333333,contingent_pomdp_tamp,5,0.527083,0.048426,0.38517,0.049396,0.089108,0.0051,0.085447,0.003703,0.096275,0.002935,0.433691,0.002502,0.049451,0.001846,0.084586,0.003823,0.276656,0.000792,0.034965,0.0,0.058577,0.003147,0.078891,0.002875,80
0.333333,contingent_pomdp_tamp,6,0.55625,0.047546,0.413564,0.049413,0.089098,0.00528,0.085918,0.003436,0.096518,0.002754,0.432087,0.002512,0.049514,0.00204,0.084599,0.003696,0.276656,0.000792,0.034965,0.0,0.059538,0.003196,0.079457,0.002673,80
0.333333,contingent_pomdp_tamp,7,0.564583,0.046305,0.421844,0.046643,0.089958,0.005145,0.086486,0.003575,0.096341,0.002804,0.433,0.002352,0.049988,0.001982,0.083687,0.003646,0.276656,0.000792,0.034965,0.0,0.059281,0.003001,0.078711,0.002772,80
0.333333,contingent_pomdp_tamp,8,0.595833,0.041814,0.453273,0.043909,0.089582,0.005319,0.085458,0.003596,0.096577,0.002662,0.432209,0.002906,0.049427,0.002017,0.083676,0.003862,0.276656,0.000792,0.034965,0.0,0.060117,0.003024,0.078991,0.002848,80
0.333333,contingent_pomdp_tamp,9,0.583333,0.046124,0.439816,0.046565,0.090087,0.005131,0.086812,0.003647,0.097168,0.002792,0.430021,0.002792,0.049785,0.001915,0.084337,0.00377,0.276656,0.000792,0.034965,0.0,0.059277,0.00304,0.078371,0.002647,80
0.333333,risk_aware_tamp,0,0.535417,0.042976,0.382529,0.044622,0.091378,0.005631,0.089154,0.003641,0.099943,0.003331,0.400233,0.002955,0.04209,0.001623,0.089847,0.004015,0.308749,0.000858,0.031505,0.0,0.052875,0.002236,0.082344,0.003008,80
0.333333,risk_aware_tamp,1,0.529167,0.044928,0.375893,0.045502,0.092238,0.00552,0.090206,0.003721,0.100109,0.003282,0.401961,0.002245,0.04377,0.001498,0.088921,0.003955,0.308749,0.000858,0.031505,0.0,0.052269,0.002595,0.080948,0.003124,80
0.333333,risk_aware_tamp,2,0.579167,0.048957,0.425793,0.049589,0.09086,0.005238,0.089087,0.003794,0.100117,0.003257,0.39814,0.002366,0.042794,0.001525,0.089726,0.004081,0.308749,0.000858,0.031505,0.0,0.053539,0.002484,0.081939,0.002925,80
0.333333,risk_aware_tamp,3,0.575,0.044598,0.423293,0.046155,0.090341,0.005586,0.088955,0.003672,0.099683,0.00313,0.400215,0.002909,0.041866,0.001688,0.089425,0.004016,0.308749,0.000858,0.031505,0.0,0.052501,0.002341,0.081436,0.003161,80
0.333333,risk_aware_tamp,4,0.50625,0.047011,0.353196,0.048541,0.090939,0.00554,0.089688,0.003856,0.099716,0.003302,0.397753,0.002565,0.042747,0.001491,0.08928,0.003756,0.308749,0.000858,0.031505,0.0,0.05268,0.002316,0.081735,0.002959,80
0.333333,risk_aware_tamp,5,0.514583,0.047279,0.362163,0.046721,0.090754,0.005488,0.089574,0.003879,0.100023,0.003143,0.401459,0.002576,0.042505,0.001522,0.089404,0.004005,0.308749,0.000858,0.031505,0.0,0.052875,0.002382,0.082209,0.002929,80
0.333333,risk_aware_tamp,6,0.529167,0.04417,0.376659,0.046493,0.090809,0.005434,0.08981,0.003926,0.099687,0.00306,0.399641,0.00258,0.043117,0.0016,0.088534,0.00395,0.308749,0.000858,0.031505,0.0,0.052131,0.002426,0.082049,0.003023,80
0.333333,risk_aware_tamp,7,0.5875,0.04648,0.436105,0.046457,0.090124,0.005479,0.089071,0.003802,0.100032,0.00315,0.400678,0.002498,0.042013,0.001522,0.089122,0.004086,0.308749,0.000858,0.031505,0.0,0.05219,0.002377,0.081188,0.003129,80
0.333333,risk_aware_tamp,8,0.552083,0.042542,0.400435,0.043329,0.090605,0.005402,0.089989,0.003879,0.099671,0.003271,0.402147,0.002882,0.042159,0.001656,0.08916,0.004124,0.308749,0.000858,0.031505,0.0,0.052175,0.002556,0.08157,0.002798,80
0.333333,risk_aware_tamp,9,0.522917,0.046031,0.370034,0.046396,0.090864,0.005468,0.089258,0.003666,0.100204,0.003084,0.399995,0.002674,0.043105,0.001587,0.089736,0.00391,0.308749,0.000858,0.031505,0.0,0.05218,0.002417,0.081925,0.003081,80
0.333333,proposed_contact_belief_tamp_v4,0,0.625,0.04047,0.555754,0.040969,0.049891,0.003159,0.059189,0.002137,0.08291,0.001991,0.520169,0.002638,0.039631,0.001493,0.064276,0.002469,0.195068,0.0008,0.037361,0.0,0.052963,0.002593,0.067446,0.002153,80
0.333333,proposed_contact_belief_tamp_v4,1,0.58125,0.045384,0.511511,0.045939,0.049968,0.003044,0.058828,0.00218,0.083318,0.002088,0.521517,0.002786,0.040312,0.001286,0.064713,0.002442,0.195068,0.0008,0.037361,0.0,0.053249,0.0025,0.067938,0.002087,80
0.333333,proposed_contact_belief_tamp_v4,2,0.608333,0.041945,0.538923,0.042978,0.050062,0.003171,0.059305,0.002098,0.082701,0.002209,0.523433,0.002625,0.040376,0.001428,0.064493,0.002551,0.195068,0.0008,0.037361,0.0,0.05354,0.002355,0.067583,0.001969,80
0.333333,proposed_contact_belief_tamp_v4,3,0.622917,0.047475,0.553768,0.047966,0.049542,0.003303,0.059312,0.002109,0.082895,0.002057,0.521439,0.002616,0.039253,0.001366,0.06523,0.002505,0.195068,0.0008,0.037361,0.0,0.053398,0.002412,0.067561,0.002071,80
0.333333,proposed_contact_belief_tamp_v4,4,0.60625,0.042799,0.537836,0.043367,0.049933,0.003247,0.059405,0.002131,0.082572,0.002087,0.522184,0.002603,0.039199,0.001275,0.063471,0.002427,0.195068,0.0008,0.037361,0.0,0.052818,0.002495,0.06766,0.00204,80
0.333333,proposed_contact_belief_tamp_v4,5,0.614583,0.042143,0.545135,0.042659,0.049779,0.003133,0.059479,0.002134,0.081993,0.001956,0.52042,0.002522,0.040002,0.001353,0.064376,0.002267,0.195068,0.0008,0.037361,0.0,0.053312,0.002371,0.067746,0.002244,80
0.333333,proposed_contact_belief_tamp_v4,6,0.622917,0.042602,0.552937,0.04396,0.050495,0.003296,0.058499,0.002176,0.082933,0.002199,0.519496,0.002794,0.039592,0.001314,0.065198,0.002272,0.195068,0.0008,0.037361,0.0,0.052846,0.002476,0.067888,0.001973,80
0.333333,proposed_contact_belief_tamp_v4,7,0.635417,0.042343,0.566948,0.042812,0.049231,0.003185,0.059413,0.002275,0.082363,0.002174,0.524343,0.002539,0.039939,0.001434,0.064215,0.002338,0.195068,0.0008,0.037361,0.0,0.053306,0.002424,0.067958,0.002083,80
0.333333,proposed_contact_belief_tamp_v4,8,0.639583,0.042878,0.5704,0.043403,0.050409,0.003317,0.058892,0.00223,0.083444,0.002022,0.522187,0.002646,0.040135,0.001271,0.063981,0.002476,0.195068,0.0008,0.037361,0.0,0.052247,0.002564,0.067527,0.002039,80
0.333333,proposed_contact_belief_tamp_v4,9,0.6,0.041743,0.53119,0.042922,0.049885,0.003004,0.058516,0.002149,0.083,0.002083,0.523356,0.00274,0.03968,0.001293,0.064275,0.002541,0.195068,0.0008,0.037361,0.0,0.052597,0.0024,0.068684,0.002125,80
0.333333,contact_belief_branch_audit_v5,0,0.683333,0.04294,0.682456,0.043145,0.01217,0.001694,0.020628,0.001353,0.050269,0.001211,0.581084,0.003053,0.022188,0.001059,0.0424,0.001457,0.200293,0.000874,0.033277,0.0,0.029753,0.001419,0.038794,0.001077,80
0.333333,contact_belief_branch_audit_v5,1,0.658333,0.045349,0.658341,0.04538,0.010593,0.001491,0.021343,0.001191,0.049113,0.001217,0.580919,0.002618,0.022282,0.000892,0.042893,0.001451,0.200293,0.000874,0.033277,0.0,0.029556,0.001565,0.037978,0.00127,80
0.333333,contact_belief_branch_audit_v5,2,0.691667,0.041132,0.691565,0.040846,0.011524,0.001633,0.021301,0.001263,0.050987,0.001277,0.581204,0.003023,0.022255,0.001124,0.041463,0.001473,0.200293,0.000874,0.033277,0.0,0.029571,0.001405,0.037742,0.001067,80
0.333333,contact_belief_branch_audit_v5,3,0.689583,0.044158,0.689444,0.044249,0.011605,0.001715,0.021887,0.001346,0.049552,0.001298,0.582425,0.002826,0.022191,0.001023,0.042355,0.001678,0.200293,0.000874,0.033277,0.0,0.029733,0.001498,0.037572,0.001319,80
0.333333,contact_belief_branch_audit_v5,4,0.677083,0.044005,0.677362,0.044014,0.011118,0.001755,0.02142,0.001251,0.050782,0.001186,0.580737,0.002525,0.021731,0.000975,0.041498,0.001484,0.200293,0.000874,0.033277,0.0,0.029574,0.001407,0.037843,0.001129,80
0.333333,contact_belief_branch_audit_v5,5,0.679167,0.043786,0.678724,0.04404,0.011115,0.001561,0.022299,0.001241,0.049709,0.001256,0.580323,0.002572,0.022722,0.001121,0.042312,0.001742,0.200293,0.000874,0.033277,0.0,0.029637,0.001454,0.037184,0.001277,80
0.333333,contact_belief_branch_audit_v5,6,0.65625,0.041232,0.655895,0.041779,0.012044,0.001723,0.020868,0.001374,0.050324,0.001143,0.579345,0.002765,0.022497,0.001035,0.040717,0.001464,0.200293,0.000874,0.033277,0.0,0.029311,0.001635,0.037768,0.001101,80
0.333333,contact_belief_branch_audit_v5,7,0.625,0.039198,0.625465,0.039248,0.010671,0.0015,0.021892,0.001318,0.050549,0.001271,0.58219,0.002614,0.021821,0.000962,0.042208,0.001446,0.200293,0.000874,0.033277,0.0,0.029642,0.001572,0.037626,0.00118,80
0.333333,contact_belief_branch_audit_v5,8,0.675,0.049956,0.674404,0.049817,0.01109,0.001548,0.021008,0.001231,0.049666,0.001083,0.578575,0.002286,0.022264,0.000987,0.042073,0.001564,0.200293,0.000874,0.033277,0.0,0.030534,0.001397,0.037734,0.001161,80
0.333333,contact_belief_branch_audit_v5,9,0.683333,0.049854,0.6831,0.049766,0.011391,0.001673,0.021193,0.001364,0.050924,0.001389,0.581386,0.002517,0.022591,0.000997,0.041926,0.001492,0.200293,0.000874,0.033277,0.0,0.02888,0.001511,0.038267,0.001212,80
0.333333,oracle_hybrid_contact_planner,0,0.772917,0.031425,0.769692,0.031294,0.011889,0.001291,0.036016,0.000927,0.055911,0.00091,0.600887,0.002859,0.030173,0.000876,0.043636,0.001199,0.176396,0.000908,0.035757,0.0,0.036231,0.001125,0.044853,0.001048,80
0.333333,oracle_hybrid_contact_planner,1,0.754167,0.038971,0.751718,0.039072,0.011557,0.00117,0.035993,0.000992,0.056485,0.000895,0.599557,0.002794,0.030185,0.000937,0.041952,0.00138,0.176396,0.000908,0.035757,0.0,0.035286,0.0011,0.044708,0.000793,80
0.333333,oracle_hybrid_contact_planner,2,0.704167,0.038095,0.70011,0.038107,0.013265,0.001225,0.035593,0.000924,0.05651,0.000977,0.600726,0.003,0.030476,0.001001,0.043007,0.001096,0.176396,0.000908,0.035757,0.0,0.03648,0.001121,0.045037,0.000799,80
0.333333,oracle_hybrid_contact_planner,3,0.708333,0.040051,0.705214,0.039917,0.011889,0.001479,0.035931,0.000991,0.057234,0.001012,0.602559,0.002866,0.02999,0.00092,0.043258,0.001289,0.176396,0.000908,0.035757,0.0,0.03623,0.000868,0.046084,0.000896,80
0.333333,oracle_hybrid_contact_planner,4,0.714583,0.039066,0.71161,0.039022,0.011974,0.001116,0.035448,0.001051,0.056539,0.001048,0.601499,0.002584,0.030118,0.000892,0.042985,0.001311,0.176396,0.000908,0.035757,0.0,0.036126,0.00106,0.0453,0.000852,80
0.333333,oracle_hybrid_contact_planner,5,0.75,0.03766,0.746865,0.037498,0.012407,0.001295,0.035881,0.000993,0.056633,0.000867,0.600768,0.002592,0.029761,0.000894,0.043272,0.001259,0.176396,0.000908,0.035757,0.0,0.03585,0.001133,0.044739,0.00088,80
0.333333,oracle_hybrid_contact_planner,6,0.758333,0.0353,0.755667,0.035388,0.011691,0.000937,0.036261,0.000934,0.057018,0.001003,0.601108,0.003044,0.030214,0.000934,0.043134,0.00109,0.176396,0.000908,0.035757,0.0,0.034517,0.001107,0.045071,0.000857,80
0.333333,oracle_hybrid_contact_planner,7,0.691667,0.035396,0.689495,0.035533,0.010203,0.001147,0.036426,0.000976,0.057013,0.000969,0.602014,0.00256,0.029553,0.000896,0.044188,0.001313,0.176396,0.000908,0.035757,0.0,0.036,0.00101,0.045105,0.000873,80
0.333333,oracle_hybrid_contact_planner,8,0.733333,0.036104,0.729768,0.035708,0.011665,0.00126,0.03636,0.000954,0.056068,0.000791,0.600139,0.002676,0.030384,0.00095,0.044096,0.00124,0.176396,0.000908,0.035757,0.0,0.035989,0.001031,0.045172,0.00104,80
0.333333,oracle_hybrid_contact_planner,9,0.733333,0.038371,0.729629,0.038338,0.011542,0.001222,0.036889,0.000906,0.05638,0.000793,0.600007,0.002806,0.030332,0.000886,0.044023,0.001103,0.176396,0.000908,0.035757,0.0,0.036046,0.001078,0.045722,0.000885,80
0.444444,conformal_risk_tamp,0,0.510417,0.048391,0.311914,0.052411,0.118447,0.00695,0.106226,0.004766,0.115737,0.003947,0.333946,0.002525,0.053761,0.002346,0.108356,0.005651,0.294592,0.000897,0.029919,0.0,0.064795,0.003383,0.095011,0.004043,80
0.444444,conformal_risk_tamp,1,0.504167,0.041081,0.304316,0.043425,0.119515,0.007087,0.106615,0.00471,0.116137,0.004172,0.333297,0.002836,0.053119,0.002342,0.109695,0.005596,0.294592,0.000897,0.029919,0.0,0.06476,0.003585,0.09611,0.004206,80
0.444444,conformal_risk_tamp,2,0.510417,0.038697,0.311276,0.04078,0.118461,0.007021,0.106193,0.004808,0.115361,0.004218,0.333194,0.002637,0.053405,0.002307,0.109012,0.00555,0.294592,0.000897,0.029919,0.0,0.065037,0.003931,0.096244,0.004198,80
0.444444,conformal_risk_tamp,3,0.475,0.044674,0.275108,0.046282,0.119169,0.007102,0.106501,0.004716,0.116097,0.004285,0.336265,0.002792,0.053744,0.00226,0.110234,0.005515,0.294592,0.000897,0.029919,0.0,0.065518,0.003558,0.096322,0.004111,80
0.444444,conformal_risk_tamp,4,0.520833,0.042056,0.320274,0.043747,0.119822,0.007176,0.106332,0.004616,0.114831,0.004287,0.333831,0.002819,0.053897,0.002301,0.109153,0.005599,0.294592,0.000897,0.029919,0.0,0.06609,0.003355,0.097401,0.004168,80
0.444444,conformal_risk_tamp,5,0.477083,0.042996,0.278445,0.045585,0.117879,0.006889,0.106609,0.004704,0.115709,0.004168,0.335257,0.002402,0.053375,0.002385,0.109379,0.005805,0.294592,0.000897,0.029919,0.0,0.065075,0.00349,0.095985,0.004291,80
0.444444,conformal_risk_tamp,6,0.5125,0.045674,0.313258,0.048726,0.120029,0.006928,0.106695,0.004732,0.11525,0.00416,0.335727,0.002427,0.052997,0.002228,0.108251,0.00549,0.294592,0.000897,0.029919,0.0,0.065295,0.003598,0.096368,0.004216,80
0.444444,conformal_risk_tamp,7,0.520833,0.045895,0.321148,0.048137,0.119033,0.007081,0.106252,0.004765,0.115825,0.004219,0.332483,0.002402,0.05385,0.002115,0.109137,0.005604,0.294592,0.000897,0.029919,0.0,0.064488,0.003397,0.095892,0.004062,80
0.444444,conformal_risk_tamp,8,0.5,0.044256,0.300922,0.044932,0.119027,0.007076,0.105821,0.004887,0.115734,0.004031,0.333381,0.002224,0.053039,0.002361,0.10911,0.005572,0.294592,0.000897,0.029919,0.0,0.064899,0.003467,0.095515,0.004258,80
0.444444,conformal_risk_tamp,9,0.483333,0.05086,0.284014,0.05221,0.118781,0.00721,0.106366,0.004832,0.114967,0.004367,0.333273,0.002815,0.053239,0.00222,0.109082,0.005763,0.294592,0.000897,0.029919,0.0,0.065417,0.00352,0.096226,0.004043,80
0.444444,contingent_pomdp_tamp,0,0.55,0.044409,0.398633,0.045737,0.094776,0.005498,0.089828,0.003734,0.101075,0.002966,0.431955,0.002733,0.052021,0.002062,0.087603,0.004001,0.280782,0.000852,0.037246,0.0,0.060836,0.003319,0.083083,0.002851,80
0.444444,contingent_pomdp_tamp,1,0.547917,0.043562,0.395555,0.045047,0.095289,0.005632,0.0896,0.003871,0.101702,0.003062,0.430605,0.002484,0.052285,0.002155,0.088498,0.003935,0.280782,0.000852,0.037246,0.0,0.06105,0.003219,0.082725,0.00301,80
0.444444,contingent_pomdp_tamp,2,0.539583,0.045847,0.388365,0.047652,0.094739,0.005649,0.089985,0.003749,0.100988,0.002953,0.431062,0.003042,0.051898,0.002283,0.086357,0.004062,0.280782,0.000852,0.037246,0.0,0.061381,0.003277,0.083429,0.002811,80
0.444444,contingent_pomdp_tamp,3,0.564583,0.049135,0.413097,0.050832,0.095059,0.005587,0.089434,0.003953,0.101957,0.00295,0.431748,0.002943,0.051824,0.002189,0.087065,0.003831,0.280782,0.000852,0.037246,0.0,0.061355,0.003139,0.083205,0.003021,80
0.444444,contingent_pomdp_tamp,4,0.53125,0.046159,0.380187,0.047685,0.094627,0.005522,0.090129,0.003659,0.10178,0.003161,0.431354,0.002755,0.051692,0.002025,0.08707,0.004062,0.280782,0.000852,0.037246,0.0,0.060702,0.003313,0.082817,0.002876,80
0.444444,contingent_pomdp_tamp,5,0.539583,0.039088,0.388865,0.042145,0.094564,0.005558,0.089647,0.003961,0.101302,0.003101,0.432153,0.002685,0.051232,0.002196,0.086388,0.00402,0.280782,0.000852,0.037246,0.0,0.061894,0.003282,0.08329,0.002861,80
0.444444,contingent_pomdp_tamp,6,0.554167,0.046042,0.403767,0.047751,0.093866,0.00554,0.089571,0.003882,0.101638,0.002972,0.431334,0.002348,0.051047,0.002214,0.086816,0.004011,0.280782,0.000852,0.037246,0.0,0.061733,0.003139,0.082704,0.00282,80
0.444444,contingent_pomdp_tamp,7,0.525,0.039456,0.37301,0.040962,0.094104,0.005749,0.088998,0.003842,0.100965,0.002903,0.430639,0.002669,0.052195,0.002221,0.08851,0.003748,0.280782,0.000852,0.037246,0.0,0.062207,0.003222,0.083587,0.002949,80
0.444444,contingent_pomdp_tamp,8,0.560417,0.042003,0.409266,0.041838,0.0947,0.005676,0.089737,0.003942,0.101358,0.00297,0.432267,0.002782,0.051462,0.002193,0.087293,0.003984,0.280782,0.000852,0.037246,0.0,0.061393,0.003294,0.083544,0.002988,80
0.444444,contingent_pomdp_tamp,9,0.554167,0.048192,0.402941,0.051848,0.094822,0.005662,0.089339,0.003937,0.101576,0.002942,0.431397,0.002574,0.051581,0.00228,0.087374,0.003986,0.280782,0.000852,0.037246,0.0,0.061146,0.003235,0.082894,0.003053,80
0.444444,risk_aware_tamp,0,0.522917,0.040986,0.362931,0.040994,0.096127,0.005833,0.093177,0.003822,0.104605,0.00344,0.400453,0.002615,0.04281,0.001557,0.092521,0.004395,0.312838,0.000924,0.033272,0.0,0.054631,0.002534,0.085547,0.003162,80
0.444444,risk_aware_tamp,1,0.55625,0.041882,0.395104,0.043539,0.096328,0.006024,0.092702,0.004049,0.104429,0.003392,0.398117,0.002778,0.044067,0.001721,0.093107,0.004407,0.312838,0.000924,0.033272,0.0,0.054766,0.002645,0.084883,0.003136,80
0.444444,risk_aware_tamp,2,0.516667,0.043331,0.356083,0.044949,0.095998,0.005916,0.093063,0.004298,0.104261,0.003402,0.399206,0.002525,0.043552,0.001799,0.093129,0.004001,0.312838,0.000924,0.033272,0.0,0.054461,0.00253,0.085404,0.003427,80
0.444444,risk_aware_tamp,3,0.545833,0.043087,0.385378,0.044469,0.096117,0.0057,0.093015,0.004046,0.104911,0.003535,0.401323,0.002146,0.044737,0.001779,0.092024,0.004228,0.312838,0.000924,0.033272,0.0,0.054123,0.002565,0.085359,0.003329,80
0.444444,risk_aware_tamp,4,0.54375,0.049221,0.382877,0.050551,0.095115,0.005939,0.092773,0.003911,0.104198,0.003344,0.398145,0.002562,0.044502,0.001648,0.093939,0.004456,0.312838,0.000924,0.033272,0.0,0.054083,0.002627,0.085283,0.003039,80
0.444444,risk_aware_tamp,5,0.547917,0.04278,0.386911,0.044484,0.09595,0.00575,0.093121,0.004067,0.103903,0.003377,0.396168,0.002548,0.043759,0.001606,0.092796,0.004254,0.312838,0.000924,0.033272,0.0,0.054561,0.00264,0.085196,0.003242,80
0.444444,risk_aware_tamp,6,0.579167,0.050652,0.418046,0.051743,0.096183,0.005829,0.093076,0.004032,0.104189,0.003425,0.397656,0.002597,0.043627,0.001635,0.09345,0.004321,0.312838,0.000924,0.033272,0.0,0.054618,0.002393,0.085325,0.003347,80
0.444444,risk_aware_tamp,7,0.547917,0.041579,0.387185,0.043372,0.096432,0.005674,0.093111,0.004089,0.103981,0.003722,0.400889,0.002789,0.04367,0.001753,0.09349,0.004536,0.312838,0.000924,0.033272,0.0,0.054315,0.002654,0.085752,0.003391,80
0.444444,risk_aware_tamp,8,0.539583,0.042003,0.378651,0.042461,0.096271,0.005643,0.09375,0.004091,0.104154,0.003593,0.400451,0.00297,0.044665,0.001825,0.092141,0.004347,0.312838,0.000924,0.033272,0.0,0.05529,0.002482,0.084969,0.003274,80
0.444444,risk_aware_tamp,9,0.572917,0.045699,0.412257,0.049203,0.096014,0.006018,0.093068,0.004112,0.10378,0.003405,0.397067,0.003044,0.043539,0.001663,0.092933,0.004252,0.312838,0.000924,0.033272,0.0,0.054348,0.002546,0.084772,0.003226,80
0.444444,proposed_contact_belief_tamp_v4,0,0.610417,0.046469,0.53588,0.04791,0.052686,0.003187,0.060787,0.002211,0.086797,0.002202,0.523254,0.002462,0.041726,0.001419,0.065288,0.002445,0.19941,0.000861,0.039588,0.0,0.054703,0.002491,0.070551,0.002088,80
0.444444,proposed_contact_belief_tamp_v4,1,0.64375,0.043774,0.569786,0.044408,0.051581,0.003329,0.060893,0.002383,0.086075,0.002194,0.521487,0.002482,0.0402,0.001519,0.06677,0.002553,0.19941,0.000861,0.039588,0.0,0.054916,0.00275,0.070451,0.002235,80
0.444444,proposed_contact_belief_tamp_v4,2,0.558333,0.040719,0.484122,0.041016,0.05228,0.003405,0.060754,0.002278,0.086225,0.002313,0.521999,0.002608,0.040879,0.001511,0.066197,0.00246,0.19941,0.000861,0.039588,0.0,0.054574,0.002555,0.070019,0.00223,80
0.444444,proposed_contact_belief_tamp_v4,3,0.572917,0.046067,0.498394,0.046697,0.051485,0.003255,0.061743,0.002149,0.086157,0.00217,0.518604,0.002914,0.040852,0.00147,0.066335,0.002512,0.19941,0.000861,0.039588,0.0,0.054747,0.002689,0.069867,0.002152,80
0.444444,proposed_contact_belief_tamp_v4,4,0.620833,0.046842,0.546086,0.048965,0.052586,0.003268,0.061089,0.002259,0.085747,0.00223,0.52079,0.002935,0.041278,0.001365,0.066288,0.002517,0.19941,0.000861,0.039588,0.0,0.054221,0.002581,0.070206,0.002273,80
0.444444,proposed_contact_belief_tamp_v4,5,0.539583,0.042799,0.464793,0.044067,0.052228,0.003134,0.061579,0.002313,0.085984,0.002229,0.521988,0.002533,0.040938,0.001537,0.066721,0.002492,0.19941,0.000861,0.039588,0.0,0.055122,0.002601,0.070788,0.002227,80
0.444444,proposed_contact_belief_tamp_v4,6,0.622917,0.044917,0.548129,0.04512,0.052887,0.003287,0.060698,0.002301,0.086687,0.002348,0.520505,0.002715,0.041235,0.001567,0.065579,0.002446,0.19941,0.000861,0.039588,0.0,0.054168,0.002592,0.07047,0.002347,80
0.444444,proposed_contact_belief_tamp_v4,7,0.6,0.041337,0.52593,0.041011,0.052319,0.003325,0.060355,0.002311,0.085581,0.002375,0.521581,0.002992,0.040912,0.00153,0.065799,0.002416,0.19941,0.000861,0.039588,0.0,0.05484,0.002602,0.069781,0.002229,80
0.444444,proposed_contact_belief_tamp_v4,8,0.597917,0.044139,0.523297,0.044474,0.051474,0.003227,0.060879,0.002219,0.08685,0.002335,0.520954,0.002848,0.041681,0.001523,0.066233,0.00252,0.19941,0.000861,0.039588,0.0,0.054775,0.00257,0.070564,0.002123,80
0.444444,proposed_contact_belief_tamp_v4,9,0.620833,0.042296,0.546303,0.04234,0.052517,0.003335,0.062303,0.002339,0.086359,0.002253,0.522703,0.002612,0.040966,0.001454,0.065787,0.002696,0.19941,0.000861,0.039588,0.0,0.055084,0.002708,0.070289,0.002168,80
0.444444,contact_belief_branch_audit_v5,0,0.635417,0.045792,0.631544,0.045867,0.01285,0.001764,0.022426,0.001525,0.051866,0.001153,0.581182,0.002127,0.022981,0.001183,0.043842,0.001617,0.205022,0.000942,0.035559,0.0,0.030276,0.001421,0.038826,0.001268,80
0.444444,contact_belief_branch_audit_v5,1,0.66875,0.043678,0.664904,0.04345,0.012605,0.001632,0.022707,0.001349,0.052082,0.001221,0.577986,0.002754,0.023157,0.000971,0.042073,0.001653,0.205022,0.000942,0.035559,0.0,0.030256,0.001353,0.039092,0.001234,80
0.444444,contact_belief_branch_audit_v5,2,0.679167,0.038885,0.675834,0.038935,0.012183,0.001697,0.022313,0.001241,0.051461,0.001346,0.579867,0.003001,0.022718,0.000987,0.042711,0.001577,0.205022,0.000942,0.035559,0.0,0.030245,0.001527,0.039843,0.001305,80
0.444444,contact_belief_branch_audit_v5,3,0.716667,0.039155,0.712744,0.039311,0.012515,0.001795,0.021185,0.001411,0.051988,0.001095,0.578934,0.002639,0.022841,0.001028,0.043184,0.001483,0.205022,0.000942,0.035559,0.0,0.031266,0.001514,0.039009,0.00126,80
0.444444,contact_belief_branch_audit_v5,4,0.679167,0.042216,0.675037,0.042499,0.012843,0.001949,0.0223,0.001258,0.05128,0.001279,0.579474,0.002583,0.023293,0.00101,0.04355,0.001526,0.205022,0.000942,0.035559,0.0,0.030281,0.001408,0.038846,0.001324,80
0.444444,contact_belief_branch_audit_v5,5,0.666667,0.045013,0.662872,0.045505,0.012274,0.001693,0.022285,0.00135,0.052319,0.001185,0.578952,0.002865,0.023417,0.001033,0.042791,0.001699,0.205022,0.000942,0.035559,0.0,0.030119,0.001674,0.03895,0.001088,80
0.444444,contact_belief_branch_audit_v5,6,0.672917,0.042878,0.668732,0.0431,0.012895,0.001723,0.023344,0.001475,0.051731,0.001391,0.579212,0.002178,0.023279,0.001133,0.043135,0.001701,0.205022,0.000942,0.035559,0.0,0.029985,0.001628,0.038982,0.001194,80
0.444444,contact_belief_branch_audit_v5,7,0.679167,0.044928,0.675333,0.044983,0.012864,0.001799,0.022438,0.001266,0.051964,0.00116,0.580518,0.002403,0.022907,0.001081,0.043357,0.001688,0.205022,0.000942,0.035559,0.0,0.029924,0.001438,0.039462,0.001369,80
0.444444,contact_belief_branch_audit_v5,8,0.654167,0.040584,0.64992,0.04071,0.012834,0.001486,0.022566,0.001317,0.052091,0.001186,0.578732,0.002457,0.022378,0.000968,0.043837,0.001712,0.205022,0.000942,0.035559,0.0,0.030795,0.001429,0.03922,0.001063,80
0.444444,contact_belief_branch_audit_v5,9,0.670833,0.043477,0.666504,0.043215,0.01266,0.001672,0.022517,0.001431,0.052193,0.00138,0.577797,0.00269,0.023326,0.001119,0.043539,0.00163,0.205022,0.000942,0.035559,0.0,0.029707,0.001611,0.038942,0.00108,80
